,constructorId,constructorRef,Constructor_name,nationality,constructor_url,raceId,points,year,round,circuitId,grand_prix_name,date,race_url
11135,113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft,757,0.0,1959,2,19,Indianapolis 500,1959-05-30,http://en.wikipedia.org/wiki/1959_Indianapolis_500
11136,114,kuzma,Kuzma,American,http://en.wikipedia.org/wiki/Kuzma_(constructor),757,0.0,1959,2,19,Indianapolis 500,1959-05-30,http://en.wikipedia.org/wiki/1959_Indianapolis_500
11137,115,vhristensen,Christensen,American,http://en.wikipedia.org/wiki/Christensen_(constructor),757,0.0,1959,2,19,Indianapolis 500,1959-05-30,http://en.wikipedia.org/wiki/1959_Indianapolis_500
11138,119,moore,Moore,American,http://en.wikipedia.org/wiki/Moore_(constructor),757,0.0,1959,2,19,Indianapolis 500,1959-05-30,http://en.wikipedia.org/wiki/1959_Indianapolis_500
11139,120,dunn,Dunn,American,http://en.wikipedia.org/wiki/Dunn_Engineering,757,0.0,1959,2,19,Indianapolis 500,1959-05-30,http://en.wikipedia.org/wiki/1959_Indianapolis_500
11131,107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson,757,8.0,1959,2,19,Indianapolis 500,1959-05-30,http://en.wikipedia.org/wiki/1959_Indianapolis_500
10509,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,747,6.0,1960,2,6,Monaco Grand Prix,1960-05-29,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
10508,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,747,0.0,1960,2,6,Monaco Grand Prix,1960-05-29,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
10510,171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,747,0.0,1960,2,6,Monaco Grand Prix,1960-05-29,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
10516,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,746,3.0,1960,1,25,Argentine Grand Prix,1960-02-07,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
10512,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,746,1.0,1960,1,25,Argentine Grand Prix,1960-02-07,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
10513,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,746,0.0,1960,1,25,Argentine Grand Prix,1960-02-07,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
10514,104,behra-porsche,Behra-Porsche,Italian,http://en.wikipedia.org/wiki/Behra-Porsche,746,0.0,1960,1,25,Argentine Grand Prix,1960-02-07,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
10922,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,751,2.0,1960,6,55,French Grand Prix,1960-07-03,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
10517,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,746,8.0,1960,1,25,Argentine Grand Prix,1960-02-07,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
10921,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,751,0.0,1960,6,55,French Grand Prix,1960-07-03,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
10920,171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,752,0.0,1960,7,9,British Grand Prix,1960-07-16,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
10919,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,752,8.0,1960,7,9,British Grand Prix,1960-07-16,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
10918,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,752,0.0,1960,7,9,British Grand Prix,1960-07-16,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
10917,117,aston_martin,Aston Martin,British,http://en.wikipedia.org/wiki/Aston_Martin,752,0.0,1960,7,9,British Grand Prix,1960-07-16,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
10511,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,746,8.0,1960,1,25,Argentine Grand Prix,1960-02-07,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
10515,105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati,746,0.0,1960,1,25,Argentine Grand Prix,1960-02-07,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix
10505,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,747,2.0,1960,2,6,Monaco Grand Prix,1960-05-29,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
10506,101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW,747,0.0,1960,2,6,Monaco Grand Prix,1960-05-29,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
10929,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,750,3.0,1960,5,13,Belgian Grand Prix,1960-06-19,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
10930,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,750,2.0,1960,5,13,Belgian Grand Prix,1960-06-19,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
10931,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,750,0.0,1960,5,13,Belgian Grand Prix,1960-06-19,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
10932,106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor),750,0.0,1960,5,13,Belgian Grand Prix,1960-06-19,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
10933,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,750,8.0,1960,5,13,Belgian Grand Prix,1960-06-19,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
10926,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,751,0.0,1960,6,55,French Grand Prix,1960-07-03,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
10925,118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall,751,0.0,1960,6,55,French Grand Prix,1960-07-03,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
10924,106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor),751,0.0,1960,6,55,French Grand Prix,1960-07-03,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
10923,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,751,0.0,1960,6,55,French Grand Prix,1960-07-03,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
10496,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,749,2.0,1960,4,39,Dutch Grand Prix,1960-06-06,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
10497,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,749,6.0,1960,4,39,Dutch Grand Prix,1960-06-06,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
10498,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,749,4.0,1960,4,39,Dutch Grand Prix,1960-06-06,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
10499,106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor),749,0.0,1960,4,39,Dutch Grand Prix,1960-06-06,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
10500,117,aston_martin,Aston Martin,British,http://en.wikipedia.org/wiki/Aston_Martin,749,0.0,1960,4,39,Dutch Grand Prix,1960-06-06,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
10501,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,749,0.0,1960,4,39,Dutch Grand Prix,1960-06-06,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
10502,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,749,8.0,1960,4,39,Dutch Grand Prix,1960-06-06,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix
10503,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,747,4.0,1960,2,6,Monaco Grand Prix,1960-05-29,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
10504,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,747,8.0,1960,2,6,Monaco Grand Prix,1960-05-29,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
10916,101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW,752,0.0,1960,7,9,British Grand Prix,1960-07-16,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
10507,106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor),747,0.0,1960,2,6,Monaco Grand Prix,1960-05-29,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix
10915,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,752,0.0,1960,7,9,British Grand Prix,1960-07-16,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
10905,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,754,0.0,1960,9,14,Italian Grand Prix,1960-09-04,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
10913,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,752,1.0,1960,7,9,British Grand Prix,1960-07-16,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
10914,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,752,6.0,1960,7,9,British Grand Prix,1960-07-16,http://en.wikipedia.org/wiki/1960_British_Grand_Prix
11097,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,755,0.0,1960,10,60,United States Grand Prix,1960-11-20,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
11098,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,755,4.0,1960,10,60,United States Grand Prix,1960-11-20,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
11099,171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,755,0.0,1960,10,60,United States Grand Prix,1960-11-20,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
11121,107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson,748,8.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11122,108,epperly,Epperly,American,http://en.wikipedia.org/wiki/Epperly,748,4.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11095,105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati,755,0.0,1960,10,60,United States Grand Prix,1960-11-20,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
11123,109,phillips,Phillips,American,http://en.wikipedia.org/wiki/Phillips_(constructor),748,3.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11125,111,trevis,Trevis,American,http://en.wikipedia.org/wiki/Trevis,748,1.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11126,112,meskowski,Meskowski,American,http://en.wikipedia.org/wiki/Meskowski,748,0.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11127,113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft,748,0.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11128,114,kuzma,Kuzma,American,http://en.wikipedia.org/wiki/Kuzma_(constructor),748,0.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11129,115,vhristensen,Christensen,American,http://en.wikipedia.org/wiki/Christensen_(constructor),748,0.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11130,116,ewing,Ewing,American,http://en.wikipedia.org/wiki/Ewing_(constructor),748,0.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11124,110,lesovsky,Lesovsky,American,http://en.wikipedia.org/wiki/Lesovsky,748,2.0,1960,3,19,Indianapolis 500,1960-05-30,http://en.wikipedia.org/wiki/1960_Indianapolis_500
11094,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,755,2.0,1960,10,60,United States Grand Prix,1960-11-20,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
11096,106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor),755,0.0,1960,10,60,United States Grand Prix,1960-11-20,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
10904,105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati,754,0.0,1960,9,14,Italian Grand Prix,1960-09-04,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
10912,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,753,8.0,1960,8,59,Portuguese Grand Prix,1960-08-14,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
10911,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,753,0.0,1960,8,59,Portuguese Grand Prix,1960-08-14,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
10910,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,753,0.0,1960,8,59,Portuguese Grand Prix,1960-08-14,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
10909,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,753,4.0,1960,8,59,Portuguese Grand Prix,1960-08-14,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
10908,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,753,3.0,1960,8,59,Portuguese Grand Prix,1960-08-14,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
10907,171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,754,3.0,1960,9,14,Italian Grand Prix,1960-09-04,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
10906,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,754,0.0,1960,9,14,Italian Grand Prix,1960-09-04,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
10928,171,cooper-castellotti,Cooper-Castellotti,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,751,0.0,1960,6,55,French Grand Prix,1960-07-03,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
11093,32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus,755,8.0,1960,10,60,United States Grand Prix,1960-11-20,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix
10927,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,751,8.0,1960,6,55,French Grand Prix,1960-07-03,http://en.wikipedia.org/wiki/1960_French_Grand_Prix
10902,101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW,754,0.0,1960,9,14,Italian Grand Prix,1960-09-04,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
10901,95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,754,1.0,1960,9,14,Italian Grand Prix,1960-09-04,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
10900,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,754,8.0,1960,9,14,Italian Grand Prix,1960-09-04,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
10903,104,behra-porsche,Behra-Porsche,Italian,http://en.wikipedia.org/wiki/Behra-Porsche,754,0.0,1960,9,14,Italian Grand Prix,1960-09-04,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
10836,95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,743,0.0,1961,6,20,German Grand Prix,1961-08-06,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
10837,103,mbm,MBM,Swiss,http://en.wikipedia.org/wiki/Monteverdi_Basel_Motors,743,0.0,1961,6,20,German Grand Prix,1961-08-06,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
10838,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,743,0.0,1961,6,20,German Grand Prix,1961-08-06,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
10839,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,743,2.0,1961,6,20,German Grand Prix,1961-08-06,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
10841,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,742,19.0,1961,5,58,British Grand Prix,1961-07-15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
10840,172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus,743,9.0,1961,6,20,German Grand Prix,1961-08-06,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
10845,99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson,742,0.0,1961,5,58,British Grand Prix,1961-07-15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
10843,95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,742,2.0,1961,5,58,British Grand Prix,1961-07-15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
10851,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,741,1.0,1961,4,55,French Grand Prix,1961-07-02,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
10852,95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,741,6.0,1961,4,55,French Grand Prix,1961-07-02,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
10853,99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson,741,0.0,1961,4,55,French Grand Prix,1961-07-02,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
10854,101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW,741,0.0,1961,4,55,French Grand Prix,1961-07-02,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
10855,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,741,0.0,1961,4,55,French Grand Prix,1961-07-02,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
10856,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,741,2.0,1961,4,55,French Grand Prix,1961-07-02,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
10857,172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus,741,4.0,1961,4,55,French Grand Prix,1961-07-02,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
10858,174,de_tomaso-osca,De Tomaso-Osca,Italian,http://en.wikipedia.org/wiki/De_Tomaso,741,0.0,1961,4,55,French Grand Prix,1961-07-02,http://en.wikipedia.org/wiki/1961_French_Grand_Prix
10859,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,740,9.0,1961,3,13,Belgian Grand Prix,1961-06-18,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
10860,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,740,0.0,1961,3,13,Belgian Grand Prix,1961-06-18,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
10861,95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,740,1.0,1961,3,13,Belgian Grand Prix,1961-06-18,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
10862,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,740,0.0,1961,3,13,Belgian Grand Prix,1961-06-18,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
10863,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,740,2.0,1961,3,13,Belgian Grand Prix,1961-06-18,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
10864,172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus,740,0.0,1961,3,13,Belgian Grand Prix,1961-06-18,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
10865,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,739,9.0,1961,2,39,Dutch Grand Prix,1961-05-22,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
10866,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,739,0.0,1961,2,39,Dutch Grand Prix,1961-05-22,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
10867,95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,739,0.0,1961,2,39,Dutch Grand Prix,1961-05-22,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
10844,97,gilby,Gilby,British,http://en.wikipedia.org/wiki/Gilby,742,0.0,1961,5,58,British Grand Prix,1961-07-15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
10846,102,ferguson,Ferguson,British,http://en.wikipedia.org/wiki/Ferguson_Research_Ltd.,742,0.0,1961,5,58,British Grand Prix,1961-07-15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
10835,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,743,0.0,1961,6,20,German Grand Prix,1961-08-06,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
10847,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,742,0.0,1961,5,58,British Grand Prix,1961-07-15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
10848,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,742,4.0,1961,5,58,British Grand Prix,1961-07-15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
10876,172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus,738,9.0,1961,1,6,Monaco Grand Prix,1961-05-14,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
10842,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,742,0.0,1961,5,58,British Grand Prix,1961-07-15,http://en.wikipedia.org/wiki/1961_British_Grand_Prix
10875,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,738,1.0,1961,1,6,Monaco Grand Prix,1961-05-14,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
10873,99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson,738,0.0,1961,1,6,Monaco Grand Prix,1961-05-14,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
10872,95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One,738,2.0,1961,1,6,Monaco Grand Prix,1961-05-14,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
10871,66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM,738,0.0,1961,1,6,Monaco Grand Prix,1961-05-14,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
10870,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,738,6.0,1961,1,6,Monaco Grand Prix,1961-05-14,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
10869,172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus,739,4.0,1961,2,39,Dutch Grand Prix,1961-05-22,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
10868,170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,739,1.0,1961,2,39,Dutch Grand Prix,1961-05-22,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
10874,167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company,738,0.0,1961,1,6,Monaco Grand Prix,1961-05-14,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix
10834,6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,743,6.0,1961,6,20,German Grand Prix,1961-08-06,http://en.wikipedia.org/wiki/1961_German_Grand_Prix
