driverId,constructorId,year,circuitId,turns,lap_length,race_laps,race_distance,max_speed,drs_zone,full_throttle_percentage,longest_flatout_section,downforce_level,gear_changes_per_lap,prev_year_1_lap,prev_year_2_lap,prev_year_3_lap,prev_year_4_lap,fastestLapTime
815,15,2012,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95800,147300,90500,92000,95000
8,208,2012,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95800,147300,90500,92000,95000
5,207,2012,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95800,147300,90500,92000,95000
808,207,2012,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95800,147300,90500,92000,95000
10,206,2012,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95800,147300,90500,92000,95000
819,206,2012,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95800,147300,90500,92000,95000
37,164,2012,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95800,147300,90500,92000,95000
39,164,2012,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95800,147300,90500,92000,95000
1,1,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
18,1,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
30,131,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
17,9,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
8,208,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
20,9,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
154,208,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
3,131,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
4,6,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
815,15,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
813,3,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
13,6,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
811,3,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
814,10,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
817,5,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
807,10,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
155,15,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
818,5,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
5,207,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
808,207,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
10,206,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
819,206,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
37,164,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
39,164,2012,2,15,5.543,56,310.408,329,2,0.45,1029,3,40,109400,106400,99500,100300,128500
1,1,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
813,3,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
4,6,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
154,208,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
8,208,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
815,15,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
3,131,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
20,9,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
30,131,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
155,15,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
18,1,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
17,9,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
814,10,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
807,10,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
818,5,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
817,5,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
13,6,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
811,3,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
808,207,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
5,207,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
819,206,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
10,206,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
37,164,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
39,164,2012,4,16,4.655,66,307.104,332,2,0.72,1310,3,45,93900,92000,88700,86900,92900
30,131,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
17,9,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
3,131,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
1,1,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
154,208,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
4,6,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
13,6,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
8,208,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
813,3,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
20,9,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
807,10,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
155,15,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
18,1,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
811,3,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
814,10,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
817,5,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
818,5,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
5,207,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
808,207,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
10,206,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
37,164,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
819,206,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
39,164,2012,6,19,3.337,78,260.286,290,1,0.34,669,3,47,82700,134300,78600,102100,85500
20,9,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
1,1,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
813,3,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
154,208,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
8,208,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
3,131,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
155,15,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
807,10,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
18,1,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
814,10,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
4,6,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
30,131,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
13,6,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
811,3,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
815,15,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
5,207,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
817,5,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
818,5,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
17,9,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
808,207,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
37,164,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
39,164,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
819,206,2012,12,25,5.419,57,308.883,318,2,0.63,930,2,64,107700,106100,101000,101000,106800
4,6,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
17,9,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
30,131,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
20,9,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
13,6,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
8,208,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
813,3,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
1,1,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
807,10,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
154,208,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
814,10,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
155,15,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
3,131,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
817,5,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
811,3,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
818,5,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
815,15,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
18,1,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
808,207,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
5,207,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
10,206,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
37,164,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
39,164,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
819,206,2012,9,18,5.891,52,306.332,329.5,2,0.7,1034,3,40,130400,100600,83500,98200,99800
1,1,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
154,208,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
20,9,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
18,1,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
8,208,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
4,6,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
13,6,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
813,3,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
811,3,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
807,10,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
17,9,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
814,10,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
3,131,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
815,15,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
155,15,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
818,5,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
30,131,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
817,5,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
5,207,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
808,207,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
819,206,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
10,206,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
37,164,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
39,164,2012,11,14,4.381,70,306.67,315,2,0.5,908,3,28,95300,89300,83500,84200,89500
18,1,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
155,15,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
813,3,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
8,208,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
815,15,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
4,6,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
17,9,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
1,1,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
154,208,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
814,10,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
20,9,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
807,10,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
30,131,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
13,6,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
818,5,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
817,5,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
811,3,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
3,131,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
5,207,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
808,207,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
10,206,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
37,164,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
819,206,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
39,164,2012,13,19,7.004,44,308.052,319.6,2,0.7,2015,2,42,119800,140200,110000,112100,176200
1,1,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
18,1,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
13,6,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
814,10,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
30,131,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
20,9,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
3,131,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
8,208,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
155,15,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
4,6,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
17,9,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
813,3,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
815,15,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
811,3,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
817,5,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
816,208,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
818,5,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
5,207,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
808,207,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
10,206,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
819,206,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
39,164,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
37,164,2012,14,11,5.793,53,306.72,350,2,0.84,1520,1,36,92000,90900,87800,97300,92000
1,1,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
813,3,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
20,9,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
18,1,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
4,6,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
814,10,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
17,9,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
154,208,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
30,131,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
3,131,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
807,10,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
8,208,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
13,6,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
815,15,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
817,5,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
818,5,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
811,3,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
155,15,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
808,207,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
5,207,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
10,206,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
819,206,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
39,164,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
37,164,2012,15,23,5.065,61,308.965,323,3,0.49,832,3,70,120400,118000,117200,110400,118500
1,1,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
18,1,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
17,9,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
20,9,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
13,6,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
813,3,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
807,10,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
4,6,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
8,208,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
3,131,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
814,10,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
811,3,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
815,15,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
30,131,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
155,15,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
817,5,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
818,5,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
154,208,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
808,207,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
5,207,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
10,206,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
819,206,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
39,164,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
37,164,2012,18,15,4.309,71,305.909,310,2,0.5,1394,3,42,81800,77700,75100,75900,82200
20,9,2013,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95000,95800,147300,90500,92900
17,9,2013,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95000,95800,147300,90500,92900
1,131,2013,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95000,95800,147300,90500,92900
13,6,2013,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95000,95800,147300,90500,92900
4,6,2013,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95000,95800,147300,90500,92900
3,131,2013,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95000,95800,147300,90500,92900
8,208,2013,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95000,95800,147300,90500,92900
154,208,2013,1,16,5.303,58,307.574,321.1,2,0.77,843,3,46,95000,95800,147300,90500,92900
